-1071.1384899114898,-1276.255421166785
-1216.5497382008919,-1393.0125256415513
-1247.9037223144865,-1760.0683272662582
-1495.9236209325363,-1456.7829636946567
-1142.8920454962692,-1505.1399371446712
-1689.4340538965541,-1514.6216543952642
-1123.5981896820308,-969.8656973803206
-1540.6541273199489,-1431.0770961953365
-1593.1743014751746,-1606.0527016350836
-1309.3810222275852,-944.2523319291818
-1525.8912619518478,-1451.3746138801207
-1379.9108288947962,-1327.2051000833321
-1282.2178336075488,-1339.5220112301636
-1176.0335381450043,-1548.6648021729072
-1088.1786890673502,-1472.2458332262372
-1550.1155600614127,-1373.41169334963
-1310.9572317481607,-1492.0521951836488
-1093.6380858478938,-1365.4972346626232
-1198.9537819312725,-1414.6502926617588
-1219.4258899587674,-1341.5523954123785
-1295.1698097057308,-1392.0962502812763
-1165.6493878997169,-1349.6386258221733
-1329.247058545981,-1337.381454264134
-1350.3631553371047,-1337.3512758346917
-1368.0023300911762,-1324.9637757830835
-1252.2559946441504,-1392.360373284814
-1393.6284584154282,-1383.0662076545123
-1470.7824457205875,-1455.6132469693198
-1210.9674688120062,-1288.506046749864
-1369.753201114174,-1300.325961914781
-1381.332882052984,-1254.5356454222456
-1416.3932651850193,-1313.873847957632
-1075.829863353576,-1518.8315758591052
-928.9359098210624,-1249.780853317747
-1343.6320146827097,-1412.1398401966105
-1379.8363536998766,-1528.0412848235924
-1263.002454248346,-1206.1933782491449
-1208.7329538432377,-1494.7377262908672
-1202.0215521768444,-1280.4613492700823
-1106.9245173752165,-1237.9623335852943
-1092.619800956292,-1495.9570847135735
-910.1394442111744,-1252.9455119323961
-969.9392951686416,-1280.8919680102388
-991.2706427532265,-1292.4591886030705
-638.8595422061173,-1255.551162149807
-768.9465710898462,-1234.6870803261163
-927.6220181719693,-1280.2167753996057
-507.70179321060334,-1243.4813194416186
-755.6296584369843,-1273.1458987272158
-637.7591449531893,-1272.017863996168
-749.2644376316522,-1492.7200067798944
-634.2149132599433,-1503.4696998781785
-811.9604944664885,-1300.6732433832094
-727.9485624069185,-1324.790696665624
-751.8431615004092,-1293.0483988565236
-752.3976584271887,-1301.5646345860646
-984.7042802112845,-1491.4876594929347
-1061.4887770317107,-1325.2442968782816
-873.6035198721352,-1231.4637452027007
-913.8414282879319,-1227.8050745826404
-873.0702422409383,-1535.9611756430206
-864.5925914575589,-1319.0524159249926
-832.2973625858455,-1286.826809370076
-745.9527181375385,-1400.0583628745337
-815.5429608802576,-1492.4060138672676
-630.6986585368195,-1358.0894421765527
-748.8656232074163,-1306.4378243225274
-755.5746174318253,-1264.4192096481531
-748.8931820695491,-1269.2831177716025
