-1.174144615942004521e+03,-1.276214541351040225e+03,-1.040606525188917885e+03
-9.741939388341795620e+02,-6.273504855394295419e+02,-1.536324000176076652e+03
-1.693876562081105249e+03,-1.243429150341033392e+03,-8.562060816357520707e+02
-1.797081932143402810e+03,-1.228092453470671217e+03,-1.220252937395737490e+03
-1.559983993893167053e+03,-1.329517850267012818e+03,-1.528220358333622244e+03
-1.589459181373365482e+03,-9.697615081604773195e+02,-7.507957087751531162e+02
-1.545079768953659823e+03,-1.193878152346618663e+03,-1.516648158801108139e+03
-1.067249114386212568e+03,-1.631305718325773569e+03,-6.384922686335787603e+02
-1.737704465227748415e+03,-1.563433880159038154e+03,-1.244616010377364546e+03
-1.158225218171819051e+03,-1.167401320095402980e+03,-1.438516015329156289e+03
-1.028258408166347635e+03,-1.324963152500311708e+03,-1.483363999820807294e+03
-1.814601363486652417e+03,-7.340032251467594051e+02,-1.342481950058245502e+03
-1.332265196364439589e+03,-1.455011944419823521e+03,-1.270063597436037526e+03
-1.191394168079380279e+03,-3.768998496763311437e+02,-9.689147812034003664e+02
-1.102999915849920626e+03,-1.348280441067113088e+03,-9.975618155861284322e+02
-1.273929195048156316e+03,-1.111410922958250922e+03,-9.686271580367174465e+02
-1.283102633888326181e+03,-9.555441013229439022e+02,-9.701747291613635298e+02
-1.702521961751979461e+03,-1.193320937628656111e+03,-1.067494604314447770e+03
-9.689498819589733785e+02,-1.454763555042589132e+03,-1.281204213586321202e+03
-1.344629902395788804e+03,-8.629188873079650648e+02,-1.017390149139414120e+03
-1.556350141057953579e+03,-8.644875365401381941e+02,-1.404563593939173643e+03
-7.906895229631635402e+02,-8.628322957779204216e+02,-1.366592068672464620e+03
-1.330855433936504596e+03,-1.412819050562505709e+03,-6.598637150370722111e+02
-1.347028287935965864e+03,-1.513257298054494413e+03,-7.484199714017468068e+02
-1.120494028128767468e+03,-1.190519412835829598e+03,-1.171530690432566416e+03
-1.298975581728803718e+03,-1.416289239208477511e+03,-1.477078951448020007e+03
