-8.896410656987177390e+02,-1.172218625417209068e+03,-1.394561636372166276e+03
-1.277430048057424301e+03,-1.171633278141267965e+03,-1.585138006544503696e+03
-1.704610284047161713e+03,-1.689550711978292384e+03,-1.189788455003969148e+03
-1.409440109461995007e+03,-1.378635811805517505e+03,-1.035972501549499839e+03
-1.438013460754159951e+03,-9.861121005223799330e+02,-1.407293868367618870e+03
-1.449143063281742116e+03,-1.097493673334568939e+03,-1.697075264916220021e+03
-1.469607034949087165e+03,-1.521025840316674476e+03,-1.347481277690567822e+03
-1.772177887168918232e+03,-1.408236950892447794e+03,-1.667468086492665407e+03
-1.789185964664739004e+03,-1.170126996802034455e+03,-1.543620074028739054e+03
-1.848367110176514643e+03,-1.224839895007083214e+03,-1.578080419232267786e+03
-1.408133465755973248e+03,-1.208513656320120845e+03,-1.574037075106760312e+03
-1.034654939415510398e+03,-1.274118684053844390e+03,-1.540841948423823396e+03
-1.528000216611387486e+03,-1.618787840673086293e+03,-1.548833604446381514e+03
-1.289683534656493975e+03,-1.388442704066096894e+03,-1.311897286382640004e+03
-8.825577383754288121e+02,-1.394181013455487118e+03,-1.523212596153641016e+03
-1.112550379025859002e+03,-1.375759538211259951e+03,-1.461654933767218836e+03
-1.071367980883413111e+03,-1.168474270207088921e+03,-1.542802359217956337e+03
-1.033943479643686260e+03,-1.186055171544666791e+03,-1.521579565923960899e+03
-1.310463850434433652e+03,-1.326320314832730446e+03,-1.178832403554799839e+03
-1.514686647620711256e+03,-1.055496899034625812e+03,-1.020772241743230666e+03
-1.185880406964124177e+03,-1.054972590288332640e+03,-1.001238473974559270e+03
-1.007674209811484047e+03,-1.047651108708034144e+03,-1.083692091441690991e+03
-1.116774670569357795e+03,-1.345395304026958684e+03,-1.358615504679093419e+03
-1.025815452552845045e+03,-1.180987720762741219e+03,-1.122806732903780812e+03
-1.291271694414029071e+03,-1.403866184451057279e+03,-8.728457644768841419e+02
-1.365935655171465442e+03,-7.305603526652598703e+02,-1.073052020026931132e+03
-1.232183180503760923e+03,-1.000412115884781770e+03,-7.874369987054470812e+02
-1.118556488061460186e+03,-9.815918587068923671e+02,-1.046970688778847034e+03
-1.035734219333780629e+03,-1.529501586031153920e+03,-8.901409943356230769e+02
-1.024858614046543607e+03,-1.290622626520996164e+03,-9.136843102659789793e+02
-1.170747119534154763e+03,-1.232993143832349688e+03,-9.875317251292799483e+02
-1.033671657893108659e+03,-9.129900100942506924e+02,-1.133545935920734792e+03
-1.038391123109580349e+03,-1.544354382039534357e+03,-1.277202517732861907e+03
-1.062573541463228821e+03,-1.448581543754682571e+03,-1.221034562264342185e+03
-1.207198428962845583e+03,-1.185101323214725426e+03,-1.369519450863067732e+03
-1.253168067763677527e+03,-1.332855112493959041e+03,-1.399328815418709382e+03
-1.014863861012132247e+03,-1.166336558602013383e+03,-1.629086458318117138e+03
-1.053335401829011516e+03,-1.536997381300101097e+03,-1.083582769607531418e+03
-1.221920967563949489e+03,-1.191029601989437879e+03,-4.971101452246310615e+00
-1.379106513815365815e+03,-1.142469414271279447e+03,-1.064096268394353274e+03
-1.154837366820503576e+03,-1.288571149485023852e+03,-1.254391188148854326e+03
-9.984680553909597620e+02,-1.503867527069580319e+03,-9.214976246611997794e+02
-1.476798179814987634e+03,-1.319398660776500492e+03,-1.263473135385448956e+02
-1.034229830096405522e+03,-1.437272845643383789e+03,-3.012642130750661895e+00
-1.041771281132808099e+03,-1.360464181136266234e+03,-5.119922770968238979e+02
-1.064260410707311621e+03,-1.491908366451482152e+03,-2.584405775817954805e+02
-9.908392321529122455e+02,-1.380154769348291666e+03,-9.876338827945115781e+02
-1.215472585251162172e+03,-1.390407540586205869e+03,-2.583421503292348120e+02
-1.217570735648532263e+03,-1.218385851445657636e+03,-1.078301624384851493e+03
-1.053487722862633063e+03,-1.317648140171474324e+03,-4.989832853343920647e+02
-1.360946267960913474e+03,-1.220336389968362255e+03,-9.671502175646528485e+02
