-1.084966827396735198e+03,-1.155173844255721860e+03,-1.749505693495927062e+03
-1.070644550792393602e+03,-1.481397586364744257e+03,-1.598973453293882812e+03
-6.583901472540758277e+02,-1.404990475352428803e+03,-1.262169810180390868e+03
-1.218854401433405883e+03,-1.260615352087405199e+03,-1.778983927945773985e+03
-1.508316491185696123e+03,-1.691635600218828131e+03,-1.185789336917400306e+03
-1.166087094779084509e+03,-1.301263405529040028e+03,-1.091745358732794557e+03
-1.185651786808063662e+03,-1.083263599975038005e+03,-1.603999137656839821e+03
-1.092025714743972912e+03,-1.166520345796209995e+03,-1.641305699628986758e+03
-1.305013951842855249e+03,-1.172746642368947278e+03,-1.712518351213345795e+03
-1.629166476587941361e+03,-1.050638935725562078e+03,-1.451836499419096526e+03
-1.791408839042447198e+03,-1.118202825309934724e+03,-1.683617080939993230e+03
-1.627774660560935217e+03,-1.164324232017425629e+03,-8.447944336134635250e+02
-1.577021710068830771e+03,-1.542591653832484099e+03,-1.580413784981484241e+03
-1.549636022066787064e+03,-1.659844608696176465e+03,-1.551162062076736902e+03
-8.536263573184814959e+02,-1.044851420542644291e+03,-8.906104559949009172e+02
-1.114411606355534786e+03,-7.775219312302017443e+02,-1.161814040514638009e+03
-7.912927708498583570e+02,-1.353228579958037244e+03,-1.065728218052551938e+03
-1.023198840840221806e+03,-1.602980181952661269e+03,-1.385988969907986757e+03
-9.757122748725330439e+02,-1.565981192734065417e+03,-1.535515174011041609e+03
-1.035520685037138492e+03,-1.301751142968391378e+03,-1.158421595261799666e+03
-1.080843906318389827e+03,-1.419354917682628866e+03,-9.701940803657072365e+02
-1.029270353613578209e+03,-1.564106167830040704e+03,-1.162915520703423908e+03
-9.176838703011512735e+02,-1.019893818108023993e+03,-5.354390136463028966e+02
-9.910335224515989694e+02,-1.410139427003434548e+03,-1.534066664452054283e+03
-1.107422824361540279e+03,-1.559311046440234577e+03,-6.596174628420988029e+02
-1.121475879560880685e+03,-1.506216317947987818e+03,-2.643762713430836016e+02
-9.851279835716495654e+02,-1.116373567557006936e+03,-4.151783346062033502e+02
-1.230055378629604320e+03,-1.155240046932639189e+03,-1.523554121024478718e+03
-1.458833645388773903e+03,-1.322020189761718484e+03,-3.930911950021176153e+02
-1.012392369387789927e+03,-1.466341889284260333e+03,-5.978242706570258136e+00
-1.699023712895128483e+03,-1.493060120916708229e+03,-6.538920049330517941e+02
-1.001307407590154980e+03,-1.611743936704822772e+03,-1.064393955428213758e+03
-1.044312315936173491e+03,-1.515559555224621135e+03,-9.563718091703897244e+02
-1.106991924535137969e+03,-1.242710466334051034e+03,-1.256319890829772419e+02
-1.165636660178823831e+03,-1.611467712294674811e+03,-1.060896770923247459e+03
-1.465399325826782615e+03,-1.299671308273954310e+03,-9.536626576136033009e+02
-1.088928078509076613e+03,-1.370441402033499116e+03,-1.099511690851182948e+03
-1.063102262490715930e+03,-1.346906978250195152e+03,-1.320190885949957647e+03
-9.837620920462663889e+02,-1.114568858272730722e+03,-1.208157690000687808e+03
-1.100703572187126611e+03,-1.073092201960249440e+03,-1.054499041950575247e+03
-1.198740556287708159e+03,-1.418213110728894662e+03,-6.799850749811644164e+02
-1.007662948576048962e+03,-1.561222323446898145e+03,-1.388731588973060752e+03
-1.017672972316760138e+03,-1.242812527185097679e+03,-1.017390714438472401e+03
-1.317372979300138013e+03,-1.516415424974017242e+03,-1.499614971169394948e+03
-1.033950755760740321e+03,-1.396444122259983942e+03,-8.872920300339295636e+02
-1.157842440464616857e+03,-1.452935156053931223e+03,-8.146084812738494065e+02
-9.137115401944043924e+02,-1.340978330484200342e+03,-3.883042166224718539e+00
-1.123103495139712095e+03,-6.396453334448428905e+02,-1.314970346476917200e+02
-1.238284519428795647e+03,-1.351940407354945364e+03,-3.895899370622432798e+02
-1.208485327493118348e+03,-1.338816095124344429e+03,-7.903795393119949040e+02
-7.794143246980391950e+02,-1.242057236510820303e+03,-1.288423866609460447e+03
-1.021207892152447585e+03,-1.578604586323748663e+03,-1.310153799290874588e+02
-1.270181247727505479e+03,-9.857829909439091125e+02,-3.988491201714834347e+02
-1.356120247236474370e+03,-1.314849685334295827e+03,-5.291226139066890255e+02
-1.093309644434272741e+03,-1.019280860445097915e+03,-4.230317691298893124e+02
-1.284111975265805540e+03,-1.032555252807112083e+03,-1.304338151666872818e+02
-1.184249606958584991e+03,-1.037580102850364256e+03,-1.345795873779861438e+02
-1.000159684474063056e+03,-1.241679388029415122e+03,-6.535965800894880431e+02
-1.057612397017035619e+03,-1.022265592497422290e+03,-4.026563224946111177e+02
-1.123634063387941296e+03,-1.518823030364563238e+03,-2.439042973260819647e+00
-1.004475908906131735e+03,-8.892671350598063782e+02,-2.632836604464095558e+02
-1.361309563823548160e+03,-1.410741543145502874e+03,-1.332548208415420277e+02
-1.014663742836389588e+03,-1.109924600539068251e+03,-1.566588342553372870e+00
-1.289672774287761740e+03,-1.418828894309785255e+03,-2.742188319675718731e+02
-1.232467919023681361e+03,-1.266265606017074333e+03,-1.292836983772387498e+02
-1.322379657436908474e+03,-1.125407230619801794e+03,-4.266928942309346553e+02
-1.007698033228659369e+03,-9.477889785421907618e+02,-2.628871318004814839e+02
-1.023794820789009805e+03,-1.354186124161634552e+03,-1.434429112838214678e+03
-1.040292497832105255e+03,-9.793189650006246438e+02,-8.350465640165432433e+02
-8.075948796989093807e+02,-8.848234525087765405e+02,-3.813382872295090920e+02
-9.844422358547215026e+02,-1.396469871617739500e+03,-1.510668976658417151e+00
-6.642701453107056295e+02,-1.435451024935217674e+03,-2.604840624703807634e+02
-9.988203035803219336e+02,-1.611277927349347237e+03,-1.479941721262097776e+00
-1.131151900766287554e+03,-1.617638027863708203e+03,-2.806706451575780648e+02
-1.184449155052670449e+03,-1.407378575331460752e+03,-1.324700058564574192e+02
-1.122094170570097504e+03,-1.571389084231434026e+03,-2.648433055950850417e+02
-8.812551444571796537e+02,-8.953309326862464559e+02,-1.308658901425519048e+02
-1.164197432745050946e+03,-1.220912013965787082e+03,-2.155753278539134232e+00
-1.137511822579567706e+03,-1.349780826844317744e+03,-1.308212785357564201e+02
-1.044645063468982471e+03,-1.538883507701865483e+03,-1.819172673920362637e+00
-1.172247580204991664e+03,-1.399312678939931175e+03,-2.628193319374046837e+02
-1.106389977970212612e+03,-1.321057743786542460e+03,-2.657635733801718061e+02
-1.520573444483363573e+03,-1.498913233704299500e+03,-3.825443649506254484e+00
-1.087412106471277866e+03,-1.088979097136896826e+03,-2.677446210888144265e+02
