-1724.9639832084786,-1226.1421806443777
-1244.1875866045357,-1163.5047535343654
-1045.2747456522625,-1117.5550913292593
-1217.8793692612649,-1310.602701787537
-1218.8326893264282,-1400.500807624014
-1324.2527998681499,-1105.9139103642099
-1471.709652674696,-1541.8918212542371
-1650.7868458204828,-1249.8974718296786
-1548.1682386547238,-1201.9724432576309
-1530.4211771006203,-1288.9045274001705
-1468.201885758314,-1349.4006791169556
-1541.6565256906422,-1211.7786440061013
-1496.63430342845,-1432.1968411346795
-1437.7202374228755,-1360.718107251415
-916.8129727912492,-1226.663077762421
-1261.1167086002438,-1167.579293830838
-1384.497334551842,-1323.712929710228
-1430.8822160830439,-1444.0798059229364
-1376.46710157172,-1415.965503383978
-1353.5978409178347,-1356.3251672690901
-1314.504224769448,-1351.734649616242
-1236.0052958074782,-1369.4296844258597
-1428.1290253830985,-1189.6892586368126
-1320.1597727199387,-1289.2713910720659
-1544.3180801876229,-1371.1247854237336
-1365.1280510199515,-1567.9886781490954
-1309.222898211774,-1449.6388741858955
-1513.7798813223565,-1324.7472426668614
-1291.1421946116268,-1329.2003830333247
-1528.0902121149634,-1401.569029459071
-1349.60750455196,-1243.9157230843412
-1549.3953616269116,-1427.20703457656
-1398.4008861251466,-1392.6617989457336
-1193.0297842978407,-1360.9205349152526
-1532.9591512823156,-1187.314044576249
-1052.3284260170537,-1351.0427849584773
-1330.2070970606942,-1427.1899299001732
-1069.3846661387352,-1299.0015088342172
-911.9791193400719,-1380.3312567772934
-884.3441553657002,-1407.5922210911804
-763.129065389964,-1235.0535357288834
-638.5495163469091,-1367.5783310773102
-699.1797421339229,-1374.8497919964468
-609.4335764639986,-1388.6888809803786
-133.28764675514353,-1405.9151473823042
-501.05538186112113,-1401.3606634987311
-386.9021979918056,-1368.118704751339
-722.8540164733864,-1371.2771808325729
-133.3872563262801,-1322.6813373174823
-137.82192916958658,-1727.3693365987795
-264.2387657193836,-1367.4536879072107
-756.0469363069328,-1351.3487041147464
-772.7358669532758,-1345.8363554755317
-615.5242524899422,-1354.1869965384474
-500.1489814315783,-1269.9233571316483
-1212.5282585216044,-1285.301278847087
-773.9395803139702,-1350.80037684619
-858.7504955976024,-1241.9210947684717
-270.2342384240827,-1385.136092773103
-269.16711939320874,-1346.3911632984668
-720.6407355752879,-1562.9958123983079
-1180.5950285903546,-1237.2199241943076
-1164.998397166627,-1324.6402600104996
-629.8136026609005,-1335.442555602284
-383.146204688948,-1377.3003991987978
-738.3815365183273,-1371.4852281168382
-363.0033900301618,-1358.0742263714735
-521.9467047432491,-1339.56941108469
-743.3972971231389,-1285.201104105771
-373.3801735233641,-1293.9699167468884
-631.1193511908845,-1331.2747347516477
-728.777087521882,-1303.3640480659762
-602.8697384647407,-1313.8089590925595
-377.9630121759612,-1276.6065428139577
-378.3523418336418,-1250.6818310732988
-137.6858506766264,-1171.241276605172
-144.01158029150517,-1351.2827614460932
-255.89832472549676,-1305.9500687074083
-1024.8789279556288,-1332.0814581894697
-662.0903266732804,-1328.8096965103805
-629.2448295976768,-1367.9074609132065
-914.4315378108968,-1339.7494694901916
-1204.4260815179496,-1379.6822537851028
-949.5460577398859,-1319.28041996159
-14.67498636030539,-1071.5620633760536
-135.94503911520036,-1369.647717404255
-343.298589713321,-1263.4164325299644
-465.7303680784597,-1326.935445168718
-796.1157138113396,-1099.9092595284824
-22.79252720072094,-1487.0759467264775
-277.3058348485792,-1196.098813567901
-1303.880091065682,-1203.0738037875792
