-1732.9417945494902,-1392.2680682301047
-1535.580707891329,-1504.6754447564952
-1486.7031632280084,-1685.8263314170451
-1243.4358611316063,-1457.8785700665148
-1472.9218093877269,-1129.6883620184544
-1359.587547800905,-1280.9750855144082
-1522.1451599385305,-1026.9461829308582
-1675.5684090177217,-1004.6430461728785
-1562.8458528743672,-1161.9439527622383
-1527.8729848540493,-1361.0909375828617
-1528.2193363476315,-1439.5010706996782
-1544.1019242545556,-1452.2467548214577
-1241.0734200084573,-1291.6902434235528
-1212.4939443267763,-1357.7168383783508
-1058.0089591782582,-1403.648716010526
-1282.581488368733,-1383.717371011447
-1429.1439170568956,-1435.6118310190082
-1357.5776108952236,-971.0229986623679
-1170.3915577155522,-848.8671792306169
-1332.0705504422453,-985.6138152947285
-1379.8836168633406,-1201.0387140059354
-1385.6270042494045,-1341.7878714094154
-1328.9573650796617,-1414.9866256515988
-1365.8607319012294,-1354.179025544573
-1365.3035249261193,-972.0508524457929
-1364.7536223009454,-1324.3622246566845
-1347.7051823110633,-1345.070663232604
-1041.3767949964595,-1362.4284853691172
-1147.9680887202203,-1368.614693573055
-1347.5495358566757,-1415.383352588178
-1296.544999436247,-862.7277486133697
-1283.4659377248329,-1412.76169337784
-1328.1599526271675,-1401.0532102464506
-1107.9563845279918,-1345.2641457725097
-1236.2296504122319,-1334.999624383924
-1189.3153432061013,-1362.1231471779554
-1036.0255325298708,-1311.4384465678033
-983.689163479062,-1380.8416463866772
-1092.5221480781634,-1328.2385614564394
-1009.5406449915282,-1332.473576737774
-1005.6941829324616,-1371.2125348728405
-1020.4091107762522,-1288.7797850015234
-1016.6811089189914,-1592.9169527972322
-888.1173953208751,-1278.1254222462378
-906.2533157472438,-1256.8095143820383
-1062.2465435239376,-1389.3805882643485
-1112.0485361485353,-1322.9605084002205
-1166.4182130609095,-1342.9489389894457
-1169.983503177638,-1300.104027760998
-1154.4145861442198,-1325.4427650160178
-967.6715231000137,-1329.0333167005692
-968.2929533897783,-1290.4263194615592
-876.1831633165588,-1326.3960184639825
-766.7940319155108,-1271.7458576495233
-760.7318073701708,-1270.79950870404
-746.2086434845024,-1247.581283691984
-772.2914588974888,-1233.4088790104697
-871.3205784218296,-1283.759789900683
-861.4366535417693,-1287.9345483653112
-871.9012247950113,-1234.6874383287527
-745.3226474713354,-1291.7557347348645
-873.4013287642468,-1531.220272431575
-956.1898638096766,-1132.640270767213
-856.789357841665,-1216.1383534733727
-726.1443825853543,-1239.114451632941
-732.4327983560311,-1504.4058081636388
-509.2338003463283,-1273.4895711919899
-760.8291974606924,-1222.0537996584903
-839.4737827536937,-1331.5900032111726
-868.4451108606339,-1278.7958204608349
-991.4545472637344,-1324.9145756057164
-765.2298497994406,-1231.98297375101
-771.4276186446451,-1240.5038190586092
-768.801499284327,-1044.706665850033
-635.9476716751983,-1378.193626261907
-632.822672258536,-1247.5072543727836
-750.8465159184462,-1191.7343556352232
-649.5147742530435,-1339.3748576708665
-633.3883556599557,-1371.609119490967
-778.3507016623686,-1209.4323339888922
-897.4785984587251,-1332.5009053747046
-873.9520244970402,-1322.042686767244
-837.2071900844124,-1229.593983007473
-753.8632384038015,-1152.818474360385
-750.1774589142294,-1316.7881950490398
-749.7366217664827,-1107.1357531609312
-743.5519965306089,-1305.9051493052439
-754.0193070922285,-910.8635124778397
-818.8768558252426,-1200.2369276070572
-953.2496916058575,-1208.3738864756372
-383.79883018215105,-1210.1953550933015
-205.2624930538126,-1117.954196758728
-751.410956290371,-1160.2400037694574
-980.754778314987,-1055.819382318788
-987.2863023872484,-1012.3865327049804
-988.4022522804787,-1264.6392340005013
-886.4388989030118,-1001.0051827469887
-898.882600883902,-1158.111790240889
-933.8828968261092,-1186.8489070061162
-944.8093383213866,-1103.3410197705996
-946.1813949425587,-1128.3626203086676
-881.6759463938902,-1349.4906111985151
-826.0174401477377,-1044.5192163354925
-361.76626456957723,-1048.2916623481656
-496.4879615902132,-1081.9635547105972
